"","Season","School","coach_factor","Conference","Coach","TeamID","player_factor","total_factor"
"4705",2023,"St. Peter's",3.71842998280042,"MAAC","Bashir Mason",1389,8.111,11.8294299828004
"4706",2022,"Prairie View",2.07719300851453,"SWAC","Byron Smith",1341,9.747,11.8241930085145
"4707",2011,"Memphis",1.01445122527595,"CUSA","Josh Pastner",1272,10.809,11.823451225276
"4708",2017,"Radford",1.93376022255697,"Big South","Mike Jones",1347,9.887,11.820760222557
"4709",2016,"South Carolina State",0.855223356456738,"MEAC","Murray Garvin",1354,10.965,11.8202233564567
"4710",2010,"Eastern Illinois",2.9363149977835,"OVC","Mike Miller",1183,8.878,11.8143149977835
"4711",2011,"Oregon State",1.51588979095027,"Pac-10","Craig Robinson",1333,10.294,11.8098897909503
"4712",2023,"Sacred Heart",2.59917936064514,"NEC","Anthony Latina",1357,9.209,11.8081793606451
"4713",2011,"Western Illinois",5.23799165284011,"Summit","Jim Molinari",1442,6.569,11.8069916528401
"4714",2013,"Sam Houston",1.00036790598046,"Southland","Jason Hooten",1358,10.791,11.7913679059805
"4715",2021,"Houston Christian",2.62099205973743,"Southland","Ron Cottrell",1223,9.17,11.7909920597374
"4716",2011,"Louisiana Tech",1.37230099068374,"WAC","Kerry Rupp",1256,10.412,11.7843009906837
"4717",2014,"Jacksonville",2.6199099142484,"A-Sun","Cliff Warren",1239,9.161,11.7809099142484
"4718",2015,"Elon",1.91448958563845,"CAA","Matt Matheny",1189,9.858,11.7724895856384
"4719",2023,"USC Upstate",2.56042884208463,"Big South","Dave Dickerson",1367,9.204,11.7644288420846
"4720",2011,"UIC",0.144191213336457,"Horizon","Howard Moore",1227,11.62,11.7641912133365
"4721",2024,"New Mexico State",5.69404912232436,"CUSA","Jason Hooten",1308,6.07,11.7640491223244
"4722",2010,"Alabama State",1.66462583445795,"SWAC","Lewis Jackson",1106,10.098,11.762625834458
"4723",2020,"Central Arkansas",0.186202938957868,"Southland","Anthony Boone",1146,11.572,11.7582029389579
"4724",2014,"Florida A&M",0.665792761533918,"MEAC","Clemon Johnson",1197,11.081,11.7467927615339
"4725",2017,"The Citadel",3.60002595646498,"Southern","Duggar Baucom",1154,8.146,11.746025956465
"4726",2016,"Cal Poly",2.07457677665953,"Big West","Joe Callero",1142,9.669,11.7435767766595
"4727",2012,"Northern Arizona",4.00830725860881,"Big Sky","Mike Adras",1319,7.732,11.7403072586088
"4728",2025,"Columbia",3.780269002614,"Ivy","Jim Engles",1162,7.94,11.720269002614
"4729",2019,"Central Connecticut",0.643143417092467,"NEC","Donyell Marshall",1148,11.076,11.7191434170925
"4730",2026,"Pitt",6.2794804234391,"ACC","Jeff Capel III",1338,5.438,11.7174804234391
"4731",2024,"West Virginia",0.185669935723509,"Big 12","Josh Eilert",1452,11.522,11.7076699357235
"4732",2024,"Delaware State",0.479470782211035,"MEAC","Stan Waterman",1175,11.224,11.703470782211
"4733",2026,"Dayton",8.06840089874541,"A-10","Anthony Grant",1173,3.635,11.7034008987454
"4734",2026,"UAB",8.54635864484197,"American","Andy Kennedy",1412,3.156,11.702358644842
"4735",2016,"Maryland-Eastern Shore",2.70400571623966,"MEAC","Bobby Collins",1271,8.986,11.6900057162397
"4736",2018,"Air Force",1.74632607042569,"MWC","Dave Pilipovich",1102,9.937,11.6833260704257
"4737",2011,"LSU",4.31795956528808,"SEC","Trent Johnson",1261,7.364,11.6819595652881
"4738",2015,"Kansas City",0.495855498051823,"WAC","Kareem Richardson",1282,11.186,11.6818554980518
"4739",2023,"Southeast Missouri State",0.916718874212721,"OVC","Brad Korn",1369,10.763,11.6797188742127
"4740",2023,"UC-San Diego",0.625185586914048,"Big West","Eric Olen",1471,11.054,11.679185586914
"4741",2019,"Central Arkansas",1.45561963139615,"Southland","Russ Pennell",1146,10.222,11.6776196313962
"4742",2025,"Stonehill",0.687692136258886,"NEC","Chris Kraus",1476,10.984,11.6716921362589
"4743",2020,"San Diego",0.663426239077402,"WCC","Sam Scholl",1360,11.006,11.6694262390774
"4744",2025,"Coastal Carolina",1.26661127731291,"Sun Belt","Justin Gray",1157,10.398,11.6646112773129
"4745",2016,"Eastern Illinois",1.22804294381312,"OVC","Jay Spoonhour",1183,10.433,11.6610429438131
"4746",2016,"North Carolina Central",2.6373017326546,"MEAC","LeVelle Moton",1300,9.018,11.6553017326546
"4747",2011,"Southeastern Louisiana",1.99468294323136,"Southland","Jim Yarbrough",1368,9.659,11.6536829432314
"4748",2021,"North Alabama",0.747456777374513,"A-Sun","Tony Pujol",1466,10.902,11.6494567773745
"4749",2011,"Alabama A&M",3.57794283838863,"SWAC","Vann Pettaway",1105,8.059,11.6369428383886
"4750",2012,"Montana State",1.66385416430995,"Big Sky","Brad Huse",1286,9.969,11.6328541643099
"4751",2010,"Iona",0.938432175916692,"MAAC","Kevin Willard",1233,10.691,11.6294321759167
"4752",2016,"Savannah State",3.84871418662155,"MEAC","Horace Broadnax",1366,7.78,11.6287141866215
"4753",2021,"North Dakota",0.498030668165659,"Summit","Paul Sather",1315,11.127,11.6250306681657
"4754",2016,"Marist",0.291227414596559,"MAAC","Mike Maker",1265,11.329,11.6202274145966
"4755",2019,"Idaho State",5.77862699218344,"Big Sky","Bill Evans",1226,5.841,11.6196269921834
"4756",2019,"Niagara",1.32916252736873,"MAAC","Chris Casey",1310,10.289,11.6181625273687
"4757",2025,"Texas-Rio Grande Valley",0.335669867671359,"Southland","Kahil Fennell",1410,11.282,11.6176698676714
"4758",2015,"Tennessee Tech",1.2491718784892,"OVC","Steve Payne",1399,10.36,11.6091718784892
"4759",2018,"Jackson State",1.41368808639851,"SWAC","Wayne Brent",1238,10.193,11.6066880863985
"4760",2020,"Southern",3.14450515566027,"SWAC","Sean Woods",1380,8.456,11.6005051556603
"4761",2013,"Morehead State",1.35056187180755,"OVC","Sean Woods",1287,10.242,11.5925618718075
"4762",2017,"Drake",3.22311250852235,"MVC","Ray Giacoletti",1179,8.367,11.5901125085223
"4763",2026,"California",2.45495407076563,"ACC","Mark Madsen",1143,9.132,11.5869540707656
"4764",2019,"New Orleans",1.97828853879375,"Southland","Mark Slessinger",1309,9.606,11.5842885387938
"4765",2011,"Evansville",1.05857939517285,"MVC","Marty Simmons",1191,10.523,11.5815793951728
"4766",2015,"UT Arlington",3.18302276027577,"Sun Belt","Scott Cross",1426,8.397,11.5800227602758
"4767",2017,"Idaho State",5.2577325274677,"Big Sky","Bill Evans",1226,6.321,11.5787325274677
"4768",2018,"Norfolk State",1.80897497254418,"MEAC","Robert Jones",1313,9.769,11.5779749725442
"4769",2024,"Winthrop",1.91432420593134,"Big South","Mark Prosser",1457,9.661,11.5753242059313
"4770",2018,"Samford",1.17875674084583,"Southern","Scott Padgett",1359,10.392,11.5707567408458
"4771",2011,"Samford",4.53036890636062,"Southern","Jimmy Tillette",1359,7.039,11.5693689063606
"4772",2012,"UMBC",1.76736975978094,"AmEast","Randy Monroe",1420,9.797,11.5643697597809
"4773",2013,"Fordham",3.72321566367453,"A-10","Tom Pecora",1200,7.834,11.5572156636745
"4774",2020,"Middle Tennessee",2.42644244684025,"CUSA","Nick McDevitt",1292,9.129,11.5554424468403
"4775",2024,"Stephen F. Austin",3.38583820962748,"WAC","Kyle Keller",1372,8.16,11.5458382096275
"4776",2013,"Texas Tech",0.226515228968265,"Big 12","Chris Walker",1403,11.317,11.5435152289683
"4777",2026,"USC",5.32051147644635,"Big Ten","Eric Musselman",1425,6.204,11.5245114764464
"4778",2014,"Troy",0.230453698644874,"Sun Belt","Phil Cunningham",1407,11.294,11.5244536986449
"4779",2022,"Cornell",1.1887616022984,"Ivy","Brian Earl",1165,10.334,11.5227616022984
"4780",2020,"Purdue Fort Wayne",2.28808391995776,"Summit","Jon Coffman",1236,9.234,11.5220839199578
"4781",2025,"Duquesne",0.271033483875497,"A-10","Dru Joyce III",1182,11.25,11.5210334838755
"4782",2020,"Eastern Kentucky",0.60225704991307,"OVC","A.W. Hamilton",1184,10.911,11.5132570499131
"4783",2010,"Rutgers",0.979587080527836,"Big East","Fred Hill Jr",1353,10.532,11.5115870805278
"4784",2011,"Indiana State",0.418150989479022,"MVC","Greg Lansing",1232,11.086,11.504150989479
"4785",2017,"Little Rock",0.306731308536465,"Sun Belt","Wes Flanigan",1114,11.182,11.4887313085365
"4786",2020,"VMI",0.916137721171772,"Southern","Dan Earl",1440,10.57,11.4861377211718
"4787",2016,"Delaware",2.74092158246778,"CAA","Monte Ross",1174,8.737,11.4779215824678
"4788",2015,"UNC Asheville",0.664696002970905,"Big South","Nick McDevitt",1421,10.807,11.4716960029709
"4789",2015,"Furman",0.416228604290255,"Southern","Niko Medved",1202,11.052,11.4682286042903
"4790",2024,"Maine",0.585751402501467,"AmEast","Chris Markwood",1263,10.881,11.4667514025015
"4791",2015,"Grand Canyon",0.666746466858285,"WAC","Dan Majerle",1213,10.795,11.4617464668583
"4792",2021,"UIC",0.186247741422519,"Horizon","Luke Yaklich",1227,11.272,11.4582477414225
"4793",2023,"Manhattan",0.249184815280479,"MAAC","RaShawn Stores",1264,11.202,11.4511848152805
"4794",2023,"California",6.73354606241638,"Pac-12","Mark Fox",1143,4.706,11.4395460624164
"4795",2010,"Charleston Southern",1.10279833867898,"Big South","Barclay Radebaugh",1149,10.335,11.437798338679
"4796",2024,"SIU-Edwardsville",1.3293435091531,"OVC","Brian Barone",1188,10.106,11.4353435091531
"4797",2020,"Evansville",3.50796796049786,"MVC","Todd Lickliter",1191,7.922,11.4299679604979
"4798",2015,"Mount St. Mary's",1.01944735103009,"NEC","Jamion Christian",1291,10.402,11.4214473510301
"4799",2019,"Grambling",0.709144478759557,"SWAC","Donte Jackson",1212,10.709,11.4181444787596
"4800",2026,"Georgetown",7.84123711301351,"Big East","Ed Cooley",1207,3.576,11.4172371130135
"4801",2011,"Navy",1.91401669778842,"Patriot","Billy Lange",1298,9.494,11.4080166977884
"4802",2018,"Incarnate Word",3.88414352649677,"Southland","Ken Burmeister",1230,7.522,11.4061435264968
"4803",2023,"UT-Martin",1.56192405089802,"OVC","Ryan Ridder",1404,9.844,11.405924050898
"4804",2011,"Fordham",3.36834619744609,"A-10","Tom Pecora",1200,8.029,11.3973461974461
"4805",2022,"Portland State",0.289556548673148,"Big Sky","Jase Coburn",1340,11.107,11.3965565486731
"4806",2024,"Charleston Southern",4.74268820724964,"Big South","Barclay Radebaugh",1149,6.649,11.3916882072496
"4807",2013,"Louisiana-Monroe",3.41117744183751,"Sun Belt","Keith Richard",1419,7.977,11.3881774418375
"4808",2017,"South Alabama",1.05915406236616,"Sun Belt","Matthew Graves",1375,10.325,11.3841540623662
"4809",2018,"Savannah State",4.43057292276289,"MEAC","Horace Broadnax",1366,6.946,11.3765729227629
"4810",2010,"Bethune-Cookman",2.16254418878357,"MEAC","Clifford Reed",1126,9.209,11.3715441887836
"4811",2024,"Iona",0.766593285660621,"MAAC","Tobin Anderson",1233,10.604,11.3705932856606
"4812",2023,"Tulsa",3.27683055043558,"AAC","Eric Konkol",1409,8.09,11.3668305504356
"4813",2021,"Florida A&M",2.60165534154667,"MEAC","Robert McCullum",1197,8.763,11.3646553415467
"4814",2024,"Louisiana-Monroe",6.51009259171295,"Sun Belt","Keith Richard",1419,4.848,11.3580925917129
"4815",2025,"Oral Roberts",0.392933432636844,"Summit","Russell Springmann",1331,10.955,11.3479334326368
"4816",2025,"IU Indianapolis",0.209455986259161,"Horizon","Paul Corsaro",1237,11.138,11.3474559862592
"4817",2010,"UNC Asheville",4.68171875597355,"Big South","Eddie Biedenbach",1421,6.655,11.3367187559736
"4818",2020,"Alcorn State",1.43591378921173,"SWAC","Montez Robinson",1108,9.893,11.3289137892117
"4819",2014,"Kansas City",0.209587228261591,"WAC","Kareem Richardson",1282,11.118,11.3275872282616
"4820",2016,"Quinnipiac",3.16156961917968,"MAAC","Tom Moore",1346,8.164,11.3255696191797
"4821",2011,"Wake Forest",2.46813992010776,"ACC","Jeff Bzdelik",1448,8.857,11.3251399201078
"4822",2026,"South Florida",1.45954313444574,"American","Bryan Hodgson",1378,9.865,11.3245431344457
"4823",2024,"Denver",0.895135248542891,"Summit","Jeff Wulbrun",1176,10.427,11.3221352485429
"4824",2018,"Rice",0.144981487759692,"CUSA","Scott Pera",1349,11.165,11.3099814877597
"4825",2026,"UMass",7.32121100597857,"MAC","Frank Martin",1269,3.987,11.3082110059786
"4826",2014,"Tennessee Tech",0.999955907212553,"OVC","Steve Payne",1399,10.301,11.3009559072126
"4827",2021,"UT-Martin",1.60128733762649,"OVC","Montez Robinson",1404,9.698,11.2992873376265
"4828",2017,"Marist",0.456284961056304,"MAAC","Mike Maker",1265,10.836,11.2922849610563
"4829",2016,"UMBC",0.582250697913527,"AmEast","Aki Thomas",1420,10.71,11.2922506979135
"4830",2010,"South Dakota State",1.03963863369295,"Summit","Scott Nagy",1355,10.25,11.289638633693
"4831",2013,"Eastern Michigan",0.625916403623865,"MAC","Rob Murphy",1185,10.652,11.2779164036239
"4832",2015,"Hartford",1.41139348027691,"AmEast","John Gallagher",1216,9.864,11.2753934802769
"4833",2017,"Sam Houston",2.84452963997199,"Southland","Jason Hooten",1358,8.417,11.261529639972
"4834",2026,"Missouri",2.59849636244121,"SEC","Dennis Gates",1281,8.654,11.2524963624412
"4835",2018,"Cal Poly",2.49345659571544,"Big West","Joe Callero",1142,8.755,11.2484565957154
"4836",2025,"NJIT",0.291018932677286,"AmEast","Grant Billmeier",1312,10.951,11.2420189326773
"4837",2014,"UT-Martin",0.769865423926772,"OVC","Jason James",1404,10.471,11.2408654239268
"4838",2019,"Western Illinois",0.996412520469321,"Summit","Billy Wright",1442,10.244,11.2404125204693
"4839",2016,"Liberty",4.51605015828416,"Big South","Ritchie McKay",1251,6.707,11.2230501582842
"4840",2020,"St. Peter's",0.588059080357208,"MAAC","Shaheen Holloway",1389,10.633,11.2210590803572
"4841",2020,"Coppin State",0.499644552870279,"MEAC","Juan Dixon",1164,10.72,11.2196445528703
"4842",2018,"UTEP",0.850594929393696,"CUSA","Phil Johnson",1431,10.368,11.2185949293937
"4843",2024,"Rhode Island",4.71997365828069,"A-10","Archie Miller",1348,6.483,11.2029736582807
"4844",2020,"Miami (OH)",0.912989262603303,"MAC","Jack Owens",1275,10.288,11.2009892626033
"4845",2023,"Dartmouth",1.16516755172642,"Ivy","David McLaughlin",1171,10.035,11.2001675517264
"4846",2025,"Northern Illinois",0.810553026215269,"MAC","Rashon Burno",1296,10.388,11.1985530262153
"4847",2023,"The Citadel",3.13739148541111,"Southern","Ed Conroy",1154,8.057,11.1943914854111
"4848",2022,"UTSA",1.8486983974258,"CUSA","Steve Henson",1427,9.338,11.1866983974258
"4849",2023,"Maine",0.273330010597384,"AmEast","Chris Markwood",1263,10.913,11.1863300105974
"4850",2018,"Dartmouth",0.28954902225007,"Ivy","David McLaughlin",1171,10.889,11.1785490222501
"4851",2012,"Prairie View",1.51869782856171,"SWAC","Byron Rimm II",1341,9.659,11.1776978285617
"4852",2016,"Houston Christian",1.68590573272712,"Southland","Ron Cottrell",1223,9.489,11.1749057327271
"4853",2019,"California",0.330875075368989,"Pac-12","Wyking Jones",1143,10.839,11.169875075369
"4854",2025,"Cal State Fullerton",3.34494507424705,"Big West","Dedrique Taylor",1168,7.822,11.166945074247
"4855",2010,"Liberty",2.4537096435399,"Big South","Dale Layer",1251,8.695,11.1487096435399
"4856",2010,"Winthrop",2.04141899709375,"Big South","Randy Peele",1457,9.107,11.1484189970937
"4857",2026,"Northern Kentucky",6.34994210128103,"Horizon","Darrin Horn",1297,4.798,11.147942101281
"4858",2022,"Texas-Rio Grande Valley",1.74767831084037,"WAC","Matt Figger",1410,9.398,11.1456783108404
"4859",2010,"Utah Valley",4.42604885017005,"GWC","Dick Hunsaker",1430,6.717,11.1430488501701
"4860",2022,"Indiana State",0.227295826561827,"MVC","Josh Schertz",1232,10.914,11.1412958265618
"4861",2025,"Houston Christian",0.252584608105333,"Southland","Craig Doty",1223,10.882,11.1345846081053
"4862",2015,"Morgan State",4.42700110555632,"MEAC","Todd Bozeman",1288,6.704,11.1310011055563
"4863",2022,"Georgia Southern",0.539585300795954,"Sun Belt","Brian Burg",1204,10.585,11.124585300796
"4864",2016,"Jacksonville",1.62311458825806,"A-Sun","Tony Jasick",1239,9.499,11.1221145882581
"4865",2013,"Portland State",1.08034072402816,"Big Sky","Tyler Geving",1340,10.041,11.1213407240282
"4866",2026,"New Mexico",2.16582960150712,"MWC","Eric Olen",1307,8.954,11.1198296015071
"4867",2010,"St. Francis (NY)",0.978248607075702,"NEC","Brian Nash",1383,10.137,11.1152486070757
"4868",2024,"Nicholls State",0.418680368984622,"Southland","Tevon Saddler",1311,10.692,11.1106803689846
"4869",2011,"Wyoming",1.7659048278449,"MWC","Heath Schroyer",1461,9.343,11.1089048278449
"4870",2010,"Delaware",0.812772871588426,"CAA","Monte Ross",1174,10.29,11.1027728715884
"4871",2025,"Denver",1.10287531313284,"Summit","Jeff Wulbrun",1176,9.993,11.0958753131328
"4872",2012,"Radford",0.124642404593546,"Big South","Mike Jones",1347,10.968,11.0926424045935
"4873",2023,"Southern",3.97179035641579,"SWAC","Sean Woods",1380,7.12,11.0917903564158
"4874",2016,"Seattle",1.95538688996734,"WAC","Cameron Dollar",1370,9.132,11.0873868899673
"4875",2018,"The Citadel",3.82429963456921,"Southern","Duggar Baucom",1154,7.257,11.0812996345692
"4876",2024,"Eastern Washington",1.29206326479193,"Big Sky","David Riley",1186,9.781,11.0730632647919
"4877",2021,"Central Arkansas",0.289035720196122,"Southland","Anthony Boone",1146,10.779,11.0680357201961
"4878",2026,"Arizona State",4.72175091527066,"Big 12","Bobby Hurley",1113,6.338,11.0597509152707
"4879",2023,"Tennessee State",1.3095641983274,"OVC","Brian Collins",1398,9.747,11.0565641983274
"4880",2011,"Bryant",2.87172303046498,"NEC","Tim O'Shea",1136,8.166,11.037723030465
"4881",2016,"Pacific",0.933693103002197,"WCC","Mike Burns",1334,10.104,11.0376931030022
"4882",2019,"St. Peter's",0.20448753902431,"MAAC","Shaheen Holloway",1389,10.831,11.0354875390243
"4883",2013,"Alabama State",2.47533249256249,"SWAC","Lewis Jackson",1106,8.559,11.0343324925625
"4884",2018,"UC-Riverside",0.0831949303023109,"Big West","Justin Bell",1415,10.928,11.0111949303023
"4885",2015,"Jackson State",0.457886383226352,"SWAC","Wayne Brent",1238,10.553,11.0108863832264
"4886",2020,"Florida Gulf Coast",0.497407189209805,"A-Sun","Michael Fly",1195,10.512,11.0094071892098
"4887",2019,"Houston Christian",2.41313059672096,"Southland","Ron Cottrell",1223,8.595,11.008130596721
"4888",2016,"Kansas City",0.747375733327491,"WAC","Kareem Richardson",1282,10.253,11.0003757333275
"4889",2010,"Chattanooga",2.1862360068385,"Southern","John Shulman",1151,8.814,11.0002360068385
"4890",2020,"Houston Christian",2.49386429010887,"Southland","Ron Cottrell",1223,8.506,10.9998642901089
"4891",2015,"North Texas",0.872176325369942,"CUSA","Tony Benford",1317,10.127,10.9991763253699
"4892",2017,"Delaware",0.269516909625195,"CAA","Martin Ingelsby",1174,10.727,10.9965169096252
"4893",2017,"Pacific",0.227419474940972,"WCC","Damon Stoudamire",1334,10.769,10.996419474941
"4894",2023,"Northern Arizona",0.895899187584532,"Big Sky","Shane Burcar",1319,10.099,10.9948991875845
"4895",2015,"UNC Greensboro",0.93571416628417,"Southern","Wes Miller",1422,10.055,10.9907141662842
"4896",2020,"The Citadel",4.20060869316754,"Southern","Duggar Baucom",1154,6.789,10.9896086931675
"4897",2017,"Bethune-Cookman",1.53903108826697,"MEAC","Gravelle Craig",1126,9.448,10.987031088267
"4898",2026,"South Carolina",3.09854716819441,"SEC","Lamont Paris",1376,7.875,10.9735471681944
"4899",2014,"Prairie View",2.05957920011087,"SWAC","Byron Rimm II",1341,8.909,10.9685792001109
"4900",2011,"South Dakota",0.831703164176061,"GWC","David Boots",1377,10.13,10.9617031641761
"4901",2025,"Fresno State",0.416048721072009,"MWC","Vance Walberg",1201,10.544,10.960048721072
"4902",2021,"Southeast Missouri State",0.231637736408847,"OVC","Brad Korn",1369,10.728,10.9596377364088
"4903",2012,"Grambling",0.47831916699442,"SWAC","Robert Washington",1212,10.476,10.9543191669944
"4904",2015,"Brown",0.849766399110579,"Ivy","Mike Martin",1135,10.098,10.9477663991106
